Date,Latitude,Longitude,Temperature,Humidity,Rainfall,Season,Soil_Type,Water_Liters
2020-11-19,8.0,76.0,27.68,83.27,25.59,NE_Monsoon,Black,0.0
2020-11-20,8.0,76.0,27.63,82.87,1.42,NE_Monsoon,Black,109317.51000000001
2020-11-21,8.0,76.0,28.74,70.32,0.7,NE_Monsoon,Black,121131.36
2020-11-22,8.0,76.0,28.46,70.54,0.19,NE_Monsoon,Black,124455.42000000001
2020-11-23,8.0,76.0,28.32,67.23,0.15,NE_Monsoon,Black,124274.79000000001
2020-11-24,8.0,76.0,28.37,71.46,0.01,NE_Monsoon,Black,125645.58000000002
2020-11-25,8.0,76.0,28.69,75.33,0.59,NE_Monsoon,Black,121761.09000000001
2020-11-26,8.0,76.0,28.44,78.39,0.25,NE_Monsoon,Black,123613.47000000002
2020-11-27,8.0,76.0,28.22,74.07,0.25,NE_Monsoon,Black,122740.11
2020-11-28,8.0,76.0,28.37,71.55,0.38,NE_Monsoon,Black,122313.15000000001
2020-11-29,8.0,76.0,28.24,78.78,1.09,NE_Monsoon,Black,115142.93999999999
2020-11-30,8.0,76.0,28.7,75.69,2.06,NE_Monsoon,Black,108566.37000000001
2020-12-01,8.0,76.0,28.69,70.9,1.38,NE_Monsoon,Black,114770.70000000001
2020-12-02,8.0,76.0,29.34,62.87,0.09,NE_Monsoon,Black,129522.51
2020-12-03,8.0,76.0,29.05,71.28,3.42,NE_Monsoon,Black,98020.44
2020-12-04,8.0,76.0,27.63,86.19,4.97,NE_Monsoon,Black,77277.87000000001
2020-12-05,8.0,76.0,27.91,83.59,7.62,NE_Monsoon,Black,54758.07000000001
2020-12-06,8.0,76.0,28.06,78.0,1.28,NE_Monsoon,Black,112644.0
2020-12-07,8.0,76.0,27.85,80.65,0.55,NE_Monsoon,Black,118197.45
2020-12-08,8.0,76.0,28.24,81.46,1.09,NE_Monsoon,Black,115070.58
2020-12-09,8.0,76.0,28.35,82.01,1.03,NE_Monsoon,Black,116090.73000000003
2020-12-10,8.0,76.0,28.38,77.47,0.87,NE_Monsoon,Black,117788.31000000001
2020-12-11,8.0,76.0,28.33,74.02,0.16,NE_Monsoon,Black,124046.45999999999
2020-12-12,8.0,76.0,28.04,71.43,0.17,NE_Monsoon,Black,122721.39000000001
2020-12-13,8.0,76.0,27.86,71.72,2.34,NE_Monsoon,Black,102373.56000000001
2020-12-14,8.0,76.0,28.44,67.62,1.14,NE_Monsoon,Black,115894.26000000001
2020-12-15,8.0,76.0,28.47,65.79,1.34,NE_Monsoon,Black,114278.67
2020-12-16,8.0,76.0,27.43,77.55,2.7,NE_Monsoon,Black,97041.15000000001
2020-12-17,8.0,76.0,27.55,78.81,0.96,NE_Monsoon,Black,113207.13
2020-12-18,8.0,76.0,28.07,78.22,1.5,NE_Monsoon,Black,110703.06000000001
2020-12-19,8.0,76.0,27.76,78.16,0.51,NE_Monsoon,Black,118219.68000000001
2020-12-20,8.0,76.0,28.13,73.87,0.0,NE_Monsoon,Black,124590.51
2020-12-21,8.0,76.0,27.77,72.85,0.01,NE_Monsoon,Black,122908.05
2020-12-22,8.0,76.0,27.38,77.4,0.1,NE_Monsoon,Black,120220.2
2020-12-23,8.0,76.0,27.45,80.95,0.16,NE_Monsoon,Black,119899.35
2020-12-24,8.0,76.0,28.08,78.86,0.01,NE_Monsoon,Black,124140.77999999998
2020-12-25,8.0,76.0,28.11,76.24,0.0,NE_Monsoon,Black,124436.52000000002
2020-12-26,8.0,76.0,28.13,70.78,0.0,NE_Monsoon,Black,124673.94
2020-12-27,8.0,76.0,28.17,64.51,0.0,NE_Monsoon,Black,125023.23000000001
2020-12-28,8.0,76.0,28.13,69.53,0.01,NE_Monsoon,Black,124617.69
2020-12-29,8.0,76.0,28.33,68.64,0.48,NE_Monsoon,Black,121311.71999999999
2020-12-30,8.0,76.0,28.32,79.41,2.89,NE_Monsoon,Black,99285.93
2020-12-31,8.0,76.0,28.26,81.03,2.86,NE_Monsoon,Black,99242.19
2021-01-01,8.0,76.0,27.91,77.8,1.32,Winter,Black,111614.40000000001
2021-01-02,8.0,76.0,28.0,70.51,0.12,Winter,Black,123016.23000000001
2021-01-03,8.0,76.0,27.9,80.33,1.97,Winter,Black,105651.09
2021-01-04,8.0,76.0,27.62,85.05,7.6,Winter,Black,53593.65000000001
2021-01-05,8.0,76.0,27.74,79.08,5.05,Winter,Black,77244.84000000001
2021-01-06,8.0,76.0,27.41,77.97,11.73,Winter,Black,15669.809999999998
2021-01-07,8.0,76.0,27.69,82.44,3.85,Winter,Black,87729.12000000001
2021-01-08,8.0,76.0,27.39,83.38,11.86,Winter,Black,14263.740000000007
2021-01-09,8.0,76.0,27.34,84.76,16.35,Winter,Black,0.0
2021-01-10,8.0,76.0,26.38,82.51,19.82,Winter,Black,0.0
2021-01-11,8.0,76.0,27.38,77.07,5.79,Winter,Black,69019.10999999999
2021-01-12,8.0,76.0,27.13,80.67,43.49,Winter,Black,0.0
2021-01-13,8.0,76.0,27.41,89.09,26.33,Winter,Black,0.0
2021-01-14,8.0,76.0,27.45,85.92,5.46,Winter,Black,72065.16
2021-01-15,8.0,76.0,27.9,77.52,7.19,Winter,Black,58746.96
2021-01-16,8.0,76.0,27.3,82.84,46.43,Winter,Black,0.0
2021-01-17,8.0,76.0,27.57,82.1,46.64,Winter,Black,0.0
2021-01-18,8.0,76.0,27.47,70.49,0.0,Winter,Black,121711.76999999999
2021-01-19,8.0,76.0,27.64,65.94,0.0,Winter,Black,122599.62
2021-01-20,8.0,76.0,28.08,68.29,0.0,Winter,Black,124516.17
2021-01-21,8.0,76.0,27.8,76.46,0.02,Winter,Black,122855.58000000002
2021-01-22,8.0,76.0,27.96,79.75,0.04,Winter,Black,123306.75
2021-01-23,8.0,76.0,27.76,78.62,0.03,Winter,Black,122527.26
2021-01-24,8.0,76.0,27.81,75.12,0.02,Winter,Black,122936.76
2021-01-25,8.0,76.0,27.87,70.52,0.0,Winter,Black,123510.95999999999
2021-01-26,8.0,76.0,28.0,65.47,0.0,Winter,Black,124232.31
2021-01-27,8.0,76.0,27.82,63.7,0.0,Winter,Black,123470.1
2021-01-28,8.0,76.0,28.02,65.1,0.0,Winter,Black,124332.3
2021-01-29,8.0,76.0,27.76,66.67,0.0,Winter,Black,123119.91
2021-01-30,8.0,76.0,27.93,71.96,0.09,Winter,Black,122932.07999999999
2021-01-31,8.0,76.0,28.21,73.01,0.03,Winter,Black,124703.73000000001
2021-02-01,8.0,76.0,28.01,75.02,0.02,Winter,Black,123839.46000000002
2021-02-02,8.0,76.0,27.97,74.66,0.02,Winter,Black,123669.18000000001
2021-02-03,8.0,76.0,28.15,72.54,0.0,Winter,Black,124716.42
2021-02-04,8.0,76.0,27.84,71.06,0.0,Winter,Black,123361.38000000002
2021-02-05,8.0,76.0,27.79,69.0,0.0,Winter,Black,123192.0
2021-02-06,8.0,76.0,28.19,66.63,0.0,Winter,Black,125055.99
2021-02-07,8.0,76.0,28.23,63.74,0.0,Winter,Black,125314.02000000002
2021-02-08,8.0,76.0,28.06,67.41,0.0,Winter,Black,124449.93
2021-02-09,8.0,76.0,27.69,64.93,0.0,Winter,Black,122851.89000000001
2021-02-10,8.0,76.0,27.62,65.25,0.0,Winter,Black,122528.25
2021-02-11,8.0,76.0,27.47,63.12,0.0,Winter,Black,121910.76
2021-02-12,8.0,76.0,27.57,65.05,0.0,Winter,Black,122308.65000000001
2021-02-13,8.0,76.0,27.68,62.61,0.0,Winter,Black,122869.53000000001
2021-02-14,8.0,76.0,27.8,63.94,0.0,Winter,Black,123373.62000000002
2021-02-15,8.0,76.0,28.05,66.91,0.0,Winter,Black,124418.43000000001
2021-02-16,8.0,76.0,27.76,72.71,0.0,Winter,Black,122956.83000000002
2021-02-17,8.0,76.0,28.07,72.66,0.01,Winter,Black,124263.18
2021-02-18,8.0,76.0,27.85,72.86,0.03,Winter,Black,123087.78000000001
2021-02-19,8.0,76.0,28.02,72.81,0.01,Winter,Black,124034.13000000002
2021-02-20,8.0,76.0,28.15,73.89,0.43,Winter,Black,120809.96999999999
2021-02-21,8.0,76.0,27.82,74.97,0.49,Winter,Black,118755.81
2021-02-22,8.0,76.0,28.0,75.47,0.48,Winter,Black,119642.31
2021-02-23,8.0,76.0,27.98,72.51,0.39,Winter,Black,120442.22999999998
2021-02-24,8.0,76.0,28.22,69.86,0.02,Winter,Black,124923.77999999998
2021-02-25,8.0,76.0,27.94,76.55,0.65,Winter,Black,117813.15000000001
2021-02-26,8.0,76.0,27.76,81.73,2.55,Winter,Black,99763.29000000001
2021-02-27,8.0,76.0,27.84,81.91,4.11,Winter,Black,86078.43000000001
2021-02-28,8.0,76.0,27.75,79.01,0.2,Winter,Black,120941.73000000001
2021-03-01,8.0,76.0,27.7,71.55,0.01,Summer,Black,122628.15000000001
2021-03-02,8.0,76.0,28.34,68.96,0.0,Summer,Black,125668.08000000002
2021-03-03,8.0,76.0,28.1,70.27,0.0,Summer,Black,124552.70999999999
2021-03-04,8.0,76.0,27.89,71.28,0.0,Summer,Black,123580.44
2021-03-05,8.0,76.0,28.45,67.96,0.0,Summer,Black,126190.08000000002
2021-03-06,8.0,76.0,28.26,72.37,0.0,Summer,Black,125216.01
2021-03-07,8.0,76.0,28.34,74.78,0.36,Summer,Black,122270.94
2021-03-08,8.0,76.0,28.47,77.52,2.61,Summer,Black,102531.96
2021-03-09,8.0,76.0,28.47,79.7,3.78,Summer,Black,91943.1
2021-03-10,8.0,76.0,28.34,80.78,1.91,Summer,Black,108158.93999999999
2021-03-11,8.0,76.0,27.59,79.52,6.79,Summer,Black,60897.96000000001
2021-03-12,8.0,76.0,28.07,76.47,0.48,Summer,Black,119930.31
2021-03-13,8.0,76.0,28.51,71.53,0.0,Summer,Black,126363.69
2021-03-14,8.0,76.0,28.47,76.16,0.0,Summer,Black,126058.68000000001
2021-03-15,8.0,76.0,28.97,71.28,0.01,Summer,Black,128350.44
2021-03-16,8.0,76.0,28.9,67.61,0.0,Summer,Black,128224.52999999998
2021-03-17,8.0,76.0,28.78,71.77,0.07,Summer,Black,126942.20999999999
2021-03-18,8.0,76.0,28.6,75.37,0.17,Summer,Black,125135.01
2021-03-19,8.0,76.0,27.23,79.53,2.43,Summer,Black,98517.69
2021-03-20,8.0,76.0,27.25,79.46,4.08,Summer,Black,83759.58000000002
2021-03-21,8.0,76.0,28.02,74.22,1.43,Summer,Black,111216.06000000001
2021-03-22,8.0,76.0,28.42,75.44,2.56,Summer,Black,102813.12000000001
2021-03-23,8.0,76.0,28.48,80.07,4.0,Summer,Black,89998.11000000002
2021-03-24,8.0,76.0,27.44,84.56,27.25,Summer,Black,0.0
2021-03-25,8.0,76.0,27.69,74.94,6.8,Summer,Black,61381.62000000002
2021-03-26,8.0,76.0,29.21,75.44,6.69,Summer,Black,69198.12000000001
2021-03-27,8.0,76.0,28.2,81.91,7.72,Summer,Black,55208.43
2021-03-28,8.0,76.0,28.18,80.58,16.38,Summer,Black,0.0
2021-03-29,8.0,76.0,28.64,74.57,4.49,Summer,Black,86456.61
2021-03-30,8.0,76.0,29.15,66.33,2.86,Summer,Black,103644.09
2021-03-31,8.0,76.0,28.96,76.48,3.33,Summer,Black,98285.04000000001
2021-04-01,8.0,76.0,28.96,83.06,4.17,Summer,Black,90547.38
2021-04-02,8.0,76.0,28.98,78.14,0.11,Summer,Black,127310.22000000002
2021-04-03,8.0,76.0,28.96,76.68,0.16,Summer,Black,126809.64000000001
2021-04-04,8.0,76.0,28.75,77.22,0.0,Summer,Black,127290.06
2021-04-05,8.0,76.0,29.21,78.88,1.86,Summer,Black,112575.24000000002
2021-04-06,8.0,76.0,28.98,79.39,3.02,Summer,Black,101086.47
2021-04-07,8.0,76.0,28.61,80.7,3.3,Summer,Black,96866.09999999999
2021-04-08,8.0,76.0,28.65,78.96,2.19,Summer,Black,107083.08000000002
2021-04-09,8.0,76.0,28.3,82.81,2.81,Summer,Black,99824.13
2021-04-10,8.0,76.0,28.06,80.81,2.44,Summer,Black,102128.13
2021-04-11,8.0,76.0,28.35,76.21,3.34,Summer,Black,95457.33
2021-04-12,8.0,76.0,28.55,72.2,4.3,Summer,Black,87825.60000000002
2021-04-13,8.0,76.0,28.09,77.12,6.54,Summer,Black,65462.759999999995
2021-04-14,8.0,76.0,28.75,75.11,4.14,Summer,Black,90087.03
2021-04-15,8.0,76.0,28.86,75.98,7.93,Summer,Black,56448.54
2021-04-16,8.0,76.0,28.69,78.63,34.18,Summer,Black,0.0
2021-04-17,8.0,76.0,28.79,80.68,1.98,Summer,Black,109556.64
2021-04-18,8.0,76.0,28.52,81.14,1.96,Summer,Black,108509.22
2021-04-19,8.0,76.0,28.75,81.83,1.66,Summer,Black,112225.59
2021-04-20,8.0,76.0,28.71,83.29,2.21,Summer,Black,107056.17000000001
2021-04-21,8.0,76.0,29.04,81.5,10.03,Summer,Black,38209.5
2021-04-22,8.0,76.0,29.09,80.45,6.38,Summer,Black,71312.85
2021-04-23,8.0,76.0,28.72,81.9,2.12,Summer,Black,107948.69999999998
2021-04-24,8.0,76.0,29.12,80.55,1.92,Summer,Black,111585.15000000001
2021-04-25,8.0,76.0,29.19,79.26,5.39,Summer,Black,80704.98000000001
2021-04-26,8.0,76.0,29.43,78.83,5.78,Summer,Black,78286.59
2021-04-27,8.0,76.0,29.26,82.01,1.31,Summer,Black,117665.73000000001
2021-04-28,8.0,76.0,29.21,81.26,0.43,Summer,Black,125380.98000000001
2021-04-29,8.0,76.0,29.02,83.29,4.3,Summer,Black,89641.17
2021-04-30,8.0,76.0,29.36,81.59,6.36,Summer,Black,72677.06999999998
2021-05-01,8.0,76.0,29.35,80.26,8.11,Summer,Black,56917.98
2021-05-02,8.0,76.0,29.09,81.65,6.05,Summer,Black,74250.45000000001
2021-05-03,8.0,76.0,28.74,83.13,4.89,Summer,Black,83075.48999999999
2021-05-04,8.0,76.0,28.96,74.6,7.85,Summer,Black,57655.8
2021-05-05,8.0,76.0,29.33,74.73,1.53,Summer,Black,116197.29
2021-05-06,8.0,76.0,28.88,79.43,1.01,Summer,Black,118725.39000000001
2021-05-07,8.0,76.0,28.9,78.5,35.38,Summer,Black,0.0
2021-05-08,8.0,76.0,28.95,73.69,6.1,Summer,Black,73385.37000000001
2021-05-09,8.0,76.0,29.25,79.21,3.83,Summer,Black,95016.33000000002
2021-05-10,8.0,76.0,28.88,81.04,18.86,Summer,Black,0.0
2021-05-11,8.0,76.0,29.12,83.56,18.81,Summer,Black,0.0
2021-05-12,8.0,76.0,29.22,83.85,62.8,Summer,Black,0.0
2021-05-13,8.0,76.0,28.99,82.56,10.97,Summer,Black,29495.87999999998
2021-05-14,8.0,76.0,28.84,81.35,30.37,Summer,Black,0.0
2021-05-15,8.0,76.0,29.25,79.78,64.18,Summer,Black,0.0
2021-05-16,8.0,76.0,29.29,78.16,2.95,Summer,Black,103144.68
2021-05-17,8.0,76.0,29.21,79.06,0.76,Summer,Black,122470.38000000002
2021-05-18,8.0,76.0,29.43,80.74,8.2,Summer,Black,56455.02000000001
2021-05-19,8.0,76.0,29.63,80.28,15.29,Summer,Black,0.0
2021-05-20,8.0,76.0,28.66,84.66,36.93,Summer,Black,0.0
2021-05-21,8.0,76.0,28.44,86.21,23.82,Summer,Black,0.0
2021-05-22,8.0,76.0,29.04,84.7,29.3,Summer,Black,0.0
2021-05-23,8.0,76.0,28.85,83.47,22.06,Summer,Black,0.0
2021-05-24,8.0,76.0,28.31,88.12,23.17,Summer,Black,0.0
2021-05-25,8.0,76.0,29.15,78.1,65.5,Summer,Black,0.0
2021-05-26,8.0,76.0,28.68,79.72,22.04,Summer,Black,0.0
2021-05-27,8.0,76.0,29.21,76.73,2.37,Summer,Black,108043.29
2021-05-28,8.0,76.0,29.44,79.72,14.63,Summer,Black,0.0
2021-05-29,8.0,76.0,29.32,79.61,10.33,Summer,Black,36820.53
2021-05-30,8.0,76.0,29.11,80.34,3.64,Summer,Black,96065.81999999999
2021-05-31,8.0,76.0,29.29,79.94,1.92,Summer,Black,112366.62000000001
2021-06-01,8.0,76.0,29.14,79.85,2.35,SW_Monsoon,Black,107824.05000000002
2021-06-02,8.0,76.0,29.21,79.29,0.57,SW_Monsoon,Black,124174.17000000001
2021-06-03,8.0,76.0,29.1,83.49,9.9,SW_Monsoon,Black,39595.770000000004
2021-06-04,8.0,76.0,28.64,83.48,9.17,SW_Monsoon,Black,44096.040000000015
2021-06-05,8.0,76.0,28.63,82.34,3.72,SW_Monsoon,Black,93131.82
2021-06-06,8.0,76.0,28.86,81.11,1.23,SW_Monsoon,Black,116610.03
2021-06-07,8.0,76.0,28.74,83.29,3.7,SW_Monsoon,Black,93781.17
2021-06-08,8.0,76.0,28.62,84.3,6.2,SW_Monsoon,Black,70713.90000000001
2021-06-09,8.0,76.0,28.8,83.1,4.53,SW_Monsoon,Black,86586.3
2021-06-10,8.0,76.0,28.94,80.2,1.49,SW_Monsoon,Black,114654.6
2021-06-11,8.0,76.0,28.82,80.25,1.34,SW_Monsoon,Black,115463.25
2021-06-12,8.0,76.0,28.77,82.58,6.8,SW_Monsoon,Black,66035.34
2021-06-13,8.0,76.0,28.77,82.57,68.48,SW_Monsoon,Black,0.0
2021-06-14,8.0,76.0,28.6,81.77,48.12,SW_Monsoon,Black,0.0
2021-06-15,8.0,76.0,28.92,79.24,0.98,SW_Monsoon,Black,119180.52000000002
2021-06-16,8.0,76.0,28.73,80.68,4.09,SW_Monsoon,Black,90296.64000000001
2021-06-17,8.0,76.0,28.63,83.49,3.26,SW_Monsoon,Black,97240.77
2021-06-18,8.0,76.0,28.56,82.41,2.85,SW_Monsoon,Black,100644.93
2021-06-19,8.0,76.0,28.62,80.13,2.49,SW_Monsoon,Black,104216.49
2021-06-20,8.0,76.0,28.47,80.68,0.99,SW_Monsoon,Black,117026.64
2021-06-21,8.0,76.0,28.44,82.48,1.76,SW_Monsoon,Black,109913.04000000002
2021-06-22,8.0,76.0,28.25,85.49,6.2,SW_Monsoon,Black,69016.77
2021-06-23,8.0,76.0,27.79,87.17,6.68,SW_Monsoon,Black,62581.41000000001
2021-06-24,8.0,76.0,28.29,83.98,3.9,SW_Monsoon,Black,89937.54
2021-06-25,8.0,76.0,28.15,84.6,13.89,SW_Monsoon,Black,0.0
2021-06-26,8.0,76.0,27.78,85.55,6.9,SW_Monsoon,Black,60600.15
2021-06-27,8.0,76.0,28.26,81.19,2.7,SW_Monsoon,Black,100677.87000000002
2021-06-28,8.0,76.0,28.44,71.56,2.72,SW_Monsoon,Black,101567.88000000002
2021-06-29,8.0,76.0,28.5,76.64,2.85,SW_Monsoon,Black,100530.72
2021-06-30,8.0,76.0,28.74,78.3,2.12,SW_Monsoon,Black,108135.90000000001
2021-07-01,8.0,76.0,28.64,83.09,6.47,SW_Monsoon,Black,68406.57000000002
2021-07-02,8.0,76.0,28.65,79.77,9.09,SW_Monsoon,Black,44961.21
2021-07-03,8.0,76.0,27.73,84.58,9.38,SW_Monsoon,Black,38081.34
2021-07-04,8.0,76.0,27.45,87.41,9.73,SW_Monsoon,Black,33594.929999999986
2021-07-05,8.0,76.0,27.62,84.35,15.4,SW_Monsoon,Black,0.0
2021-07-06,8.0,76.0,28.46,79.7,7.65,SW_Monsoon,Black,57068.09999999999
2021-07-07,8.0,76.0,28.1,83.56,18.49,SW_Monsoon,Black,0.0
2021-07-08,8.0,76.0,28.34,83.34,21.29,SW_Monsoon,Black,0.0
2021-07-09,8.0,76.0,27.64,81.94,9.1,SW_Monsoon,Black,40267.62
2021-07-10,8.0,76.0,27.65,81.91,7.02,SW_Monsoon,Black,59033.43
2021-07-11,8.0,76.0,27.84,81.55,7.32,SW_Monsoon,Black,57198.149999999994
2021-07-12,8.0,76.0,27.81,86.7,17.48,SW_Monsoon,Black,0.0
2021-07-13,8.0,76.0,27.96,86.72,5.12,SW_Monsoon,Black,77398.56000000001
2021-07-14,8.0,76.0,27.98,85.53,2.5,SW_Monsoon,Black,101100.69
2021-07-15,8.0,76.0,27.89,87.34,12.23,SW_Monsoon,Black,13076.820000000002
2021-07-16,8.0,76.0,27.77,85.15,10.72,SW_Monsoon,Black,26185.949999999993
2021-07-17,8.0,76.0,27.78,85.99,7.06,SW_Monsoon,Black,59148.270000000004
2021-07-18,8.0,76.0,27.88,84.44,6.19,SW_Monsoon,Black,67470.12
2021-07-19,8.0,76.0,28.02,82.59,1.77,SW_Monsoon,Black,107930.07000000002
2021-07-20,8.0,76.0,27.79,85.27,0.93,SW_Monsoon,Black,114382.70999999999
2021-07-21,8.0,76.0,27.95,85.05,1.79,SW_Monsoon,Black,107368.65
2021-07-22,8.0,76.0,28.24,86.23,5.81,SW_Monsoon,Black,72461.79000000001
2021-07-23,8.0,76.0,27.95,87.66,11.93,SW_Monsoon,Black,16038.179999999995
2021-07-24,8.0,76.0,27.87,80.46,27.89,SW_Monsoon,Black,0.0
2021-07-25,8.0,76.0,28.0,78.55,1.85,SW_Monsoon,Black,107229.15000000001
2021-07-26,8.0,76.0,27.88,82.0,2.46,SW_Monsoon,Black,101105.99999999999
2021-07-27,8.0,76.0,27.76,86.29,3.43,SW_Monsoon,Black,91720.17000000001
2021-07-28,8.0,76.0,27.73,86.41,7.51,SW_Monsoon,Black,54861.93
2021-07-29,8.0,76.0,27.68,84.97,1.33,SW_Monsoon,Black,110295.81
2021-07-30,8.0,76.0,28.0,83.1,1.44,SW_Monsoon,Black,110796.3
2021-07-31,8.0,76.0,27.93,83.99,1.46,SW_Monsoon,Black,110277.26999999999
2021-08-01,8.0,76.0,28.03,83.28,2.52,SW_Monsoon,Black,101206.44
2021-08-02,8.0,76.0,27.51,86.72,2.86,SW_Monsoon,Black,95713.56000000001
2021-08-03,8.0,76.0,27.25,86.94,2.03,SW_Monsoon,Black,102007.62000000001
2021-08-04,8.0,76.0,27.56,85.47,4.2,SW_Monsoon,Black,83912.31
2021-08-05,8.0,76.0,28.18,81.8,8.43,SW_Monsoon,Black,48731.4
2021-08-06,8.0,76.0,28.1,84.51,18.87,SW_Monsoon,Black,0.0
2021-08-07,8.0,76.0,27.64,85.3,19.25,SW_Monsoon,Black,0.0
2021-08-08,8.0,76.0,26.93,87.26,7.53,SW_Monsoon,Black,51058.979999999996
2021-08-09,8.0,76.0,27.17,81.73,36.41,SW_Monsoon,Black,0.0
2021-08-10,8.0,76.0,27.61,80.79,2.21,SW_Monsoon,Black,102173.67000000001
2021-08-11,8.0,76.0,27.79,81.22,2.3,SW_Monsoon,Black,102162.06000000001
2021-08-12,8.0,76.0,27.56,81.25,3.24,SW_Monsoon,Black,92666.24999999999
2021-08-13,8.0,76.0,27.53,80.3,7.53,SW_Monsoon,Black,53946.90000000001
2021-08-14,8.0,76.0,27.53,82.91,7.8,SW_Monsoon,Black,51446.43000000001
2021-08-15,8.0,76.0,27.67,83.84,2.64,SW_Monsoon,Black,98491.32
2021-08-16,8.0,76.0,27.35,83.24,3.37,SW_Monsoon,Black,90497.52
2021-08-17,8.0,76.0,27.38,83.84,4.56,SW_Monsoon,Black,79906.32
2021-08-18,8.0,76.0,27.16,81.19,9.56,SW_Monsoon,Black,33987.869999999995
2021-08-19,8.0,76.0,27.39,82.56,4.45,SW_Monsoon,Black,80975.87999999999
2021-08-20,8.0,76.0,27.49,81.5,1.68,SW_Monsoon,Black,106384.49999999999
2021-08-21,8.0,76.0,27.21,86.74,9.17,SW_Monsoon,Black,37573.020000000004
2021-08-22,8.0,76.0,26.82,86.7,5.63,SW_Monsoon,Black,67679.1
2021-08-23,8.0,76.0,26.76,85.23,2.19,SW_Monsoon,Black,98408.79000000002
2021-08-24,8.0,76.0,27.1,84.0,3.79,SW_Monsoon,Black,85571.99999999999
2021-08-25,8.0,76.0,27.74,83.65,10.56,SW_Monsoon,Black,27531.449999999993
2021-08-26,8.0,76.0,28.0,82.54,8.37,SW_Monsoon,Black,48441.42000000001
2021-08-27,8.0,76.0,27.97,82.57,7.76,SW_Monsoon,Black,53795.61
2021-08-28,8.0,76.0,27.47,84.47,28.9,SW_Monsoon,Black,0.0
2021-08-29,8.0,76.0,27.43,83.18,9.34,SW_Monsoon,Black,37129.14000000001
2021-08-30,8.0,76.0,27.41,84.0,3.24,SW_Monsoon,Black,91916.99999999999
2021-08-31,8.0,76.0,27.55,83.68,8.51,SW_Monsoon,Black,45125.64000000001
2021-09-01,8.0,76.0,27.59,84.05,12.9,SW_Monsoon,Black,5785.649999999993
2021-09-02,8.0,76.0,27.54,83.47,10.69,SW_Monsoon,Black,25466.309999999998
2021-09-03,8.0,76.0,27.74,82.33,8.85,SW_Monsoon,Black,42957.09
2021-09-04,8.0,76.0,27.59,84.27,11.98,SW_Monsoon,Black,14059.709999999994
2021-09-05,8.0,76.0,27.74,84.14,13.58,SW_Monsoon,Black,338.21999999998553
2021-09-06,8.0,76.0,27.39,83.96,7.77,SW_Monsoon,Black,51058.08000000001
2021-09-07,8.0,76.0,27.56,83.64,5.87,SW_Monsoon,Black,68931.71999999999
2021-09-08,8.0,76.0,27.94,81.8,3.62,SW_Monsoon,Black,90941.40000000001
2021-09-09,8.0,76.0,28.03,78.68,1.14,SW_Monsoon,Black,113750.64000000001
2021-09-10,8.0,76.0,27.44,85.86,3.41,SW_Monsoon,Black,90471.78
2021-09-11,8.0,76.0,27.84,81.79,1.12,SW_Monsoon,Black,112991.67
2021-09-12,8.0,76.0,27.96,81.99,12.38,SW_Monsoon,Black,12186.27
2021-09-13,8.0,76.0,27.93,83.79,16.31,SW_Monsoon,Black,0.0
2021-09-14,8.0,76.0,27.97,86.11,11.65,SW_Monsoon,Black,18690.029999999984
2021-09-15,8.0,76.0,27.86,87.12,25.59,SW_Monsoon,Black,0.0
2021-09-16,8.0,76.0,27.75,84.65,16.96,SW_Monsoon,Black,0.0
2021-09-17,8.0,76.0,27.7,86.31,16.53,SW_Monsoon,Black,0.0
2021-09-18,8.0,76.0,27.55,86.53,6.41,SW_Monsoon,Black,63948.69000000001
2021-09-19,8.0,76.0,27.86,84.73,0.9,SW_Monsoon,Black,114982.29000000001
2021-09-20,8.0,76.0,28.01,82.29,1.24,SW_Monsoon,Black,112663.17000000001
2021-09-21,8.0,76.0,27.84,86.46,0.79,SW_Monsoon,Black,115835.57999999999
2021-09-22,8.0,76.0,27.96,85.9,0.86,SW_Monsoon,Black,115760.70000000001
2021-09-23,8.0,76.0,27.96,84.7,3.85,SW_Monsoon,Black,88883.10000000002
2021-09-24,8.0,76.0,28.14,85.21,4.66,SW_Monsoon,Black,82389.33
2021-09-25,8.0,76.0,27.85,85.26,11.67,SW_Monsoon,Black,17992.98000000001
2021-09-26,8.0,76.0,27.43,86.67,70.06,SW_Monsoon,Black,0.0
2021-09-27,8.0,76.0,27.62,82.58,39.54,SW_Monsoon,Black,0.0
2021-09-28,8.0,76.0,27.86,81.66,3.05,SW_Monsoon,Black,95715.18000000001
2021-09-29,8.0,76.0,27.93,84.08,2.25,SW_Monsoon,Black,103164.84
2021-09-30,8.0,76.0,27.73,84.7,3.01,SW_Monsoon,Black,95408.10000000002
2021-10-01,8.0,76.0,27.57,84.0,8.22,NE_Monsoon,Black,47816.999999999985
2021-10-02,8.0,76.0,26.73,87.39,18.29,NE_Monsoon,Black,0.0
2021-10-03,8.0,76.0,27.18,85.45,2.4,NE_Monsoon,Black,98402.85
2021-10-04,8.0,76.0,27.03,86.19,19.74,NE_Monsoon,Black,0.0
2021-10-05,8.0,76.0,27.3,86.37,9.72,NE_Monsoon,Black,33038.01
2021-10-06,8.0,76.0,27.71,84.9,5.27,NE_Monsoon,Black,74972.70000000001
2021-10-07,8.0,76.0,27.99,85.11,3.36,NE_Monsoon,Black,93417.03
2021-10-08,8.0,76.0,28.21,84.87,12.3,NE_Monsoon,Black,13953.510000000002
