Date,Temperature,Humidity,Rainfall,Latitude,Longitude
2021-05-31,29.29,79.94,1.92,8.0,76.0
2021-06-01,29.14,79.85,2.35,8.0,76.0
2021-06-02,29.21,79.29,0.57,8.0,76.0
2021-06-03,29.1,83.49,9.9,8.0,76.0
2021-06-04,28.64,83.48,9.17,8.0,76.0
2021-06-05,28.63,82.34,3.72,8.0,76.0
2021-06-06,28.86,81.11,1.23,8.0,76.0
2021-06-07,28.74,83.29,3.7,8.0,76.0
2021-06-08,28.62,84.3,6.2,8.0,76.0
2021-06-09,28.8,83.1,4.53,8.0,76.0
2021-06-10,28.94,80.2,1.49,8.0,76.0
2021-06-11,28.82,80.25,1.34,8.0,76.0
2021-06-12,28.77,82.58,6.8,8.0,76.0
2021-06-13,28.77,82.57,68.48,8.0,76.0
2021-06-14,28.6,81.77,48.12,8.0,76.0
2021-06-15,28.92,79.24,0.98,8.0,76.0
2021-06-16,28.73,80.68,4.09,8.0,76.0
2021-06-17,28.63,83.49,3.26,8.0,76.0
2021-06-18,28.56,82.41,2.85,8.0,76.0
2021-06-19,28.62,80.13,2.49,8.0,76.0
2021-06-20,28.47,80.68,0.99,8.0,76.0
2021-06-21,28.44,82.48,1.76,8.0,76.0
2021-06-22,28.25,85.49,6.2,8.0,76.0
2021-06-23,27.79,87.17,6.68,8.0,76.0
2021-06-24,28.29,83.98,3.9,8.0,76.0
2021-06-25,28.15,84.6,13.89,8.0,76.0
2021-06-26,27.78,85.55,6.9,8.0,76.0
2021-06-27,28.26,81.19,2.7,8.0,76.0
2021-06-28,28.44,71.56,2.72,8.0,76.0
2021-06-29,28.5,76.64,2.85,8.0,76.0
2021-06-30,28.74,78.3,2.12,8.0,76.0
2021-07-01,28.64,83.09,6.47,8.0,76.0
2021-07-02,28.65,79.77,9.09,8.0,76.0
2021-07-03,27.73,84.58,9.38,8.0,76.0
2021-07-04,27.45,87.41,9.73,8.0,76.0
2021-07-05,27.62,84.35,15.4,8.0,76.0
2021-07-06,28.46,79.7,7.65,8.0,76.0
2021-07-07,28.1,83.56,18.49,8.0,76.0
2021-07-08,28.34,83.34,21.29,8.0,76.0
2021-07-09,27.64,81.94,9.1,8.0,76.0
2021-07-10,27.65,81.91,7.02,8.0,76.0
2021-07-11,27.84,81.55,7.32,8.0,76.0
2021-07-12,27.81,86.7,17.48,8.0,76.0
2021-07-13,27.96,86.72,5.12,8.0,76.0
2021-07-14,27.98,85.53,2.5,8.0,76.0
2021-07-15,27.89,87.34,12.23,8.0,76.0
2021-07-16,27.77,85.15,10.72,8.0,76.0
2021-07-17,27.78,85.99,7.06,8.0,76.0
2021-07-18,27.88,84.44,6.19,8.0,76.0
2021-07-19,28.02,82.59,1.77,8.0,76.0
2021-07-20,27.79,85.27,0.93,8.0,76.0
2021-07-21,27.95,85.05,1.79,8.0,76.0
2021-07-22,28.24,86.23,5.81,8.0,76.0
2021-07-23,27.95,87.66,11.93,8.0,76.0
2021-07-24,27.87,80.46,27.89,8.0,76.0
2021-07-25,28.0,78.55,1.85,8.0,76.0
2021-07-26,27.88,82.0,2.46,8.0,76.0
2021-07-27,27.76,86.29,3.43,8.0,76.0
2021-07-28,27.73,86.41,7.51,8.0,76.0
2021-07-29,27.68,84.97,1.33,8.0,76.0
2021-07-30,28.0,83.1,1.44,8.0,76.0
2021-07-31,27.93,83.99,1.46,8.0,76.0
2021-08-01,28.03,83.28,2.52,8.0,76.0
2021-08-02,27.51,86.72,2.86,8.0,76.0
2021-08-03,27.25,86.94,2.03,8.0,76.0
2021-08-04,27.56,85.47,4.2,8.0,76.0
2021-08-05,28.18,81.8,8.43,8.0,76.0
2021-08-06,28.1,84.51,18.87,8.0,76.0
2021-08-07,27.64,85.3,19.25,8.0,76.0
2021-08-08,26.93,87.26,7.53,8.0,76.0
2021-08-09,27.17,81.73,36.41,8.0,76.0
2021-08-10,27.61,80.79,2.21,8.0,76.0
2021-08-11,27.79,81.22,2.3,8.0,76.0
2021-08-12,27.56,81.25,3.24,8.0,76.0
2021-08-13,27.53,80.3,7.53,8.0,76.0
2021-08-14,27.53,82.91,7.8,8.0,76.0
2021-08-15,27.67,83.84,2.64,8.0,76.0
2021-08-16,27.35,83.24,3.37,8.0,76.0
2021-08-17,27.38,83.84,4.56,8.0,76.0
2021-08-18,27.16,81.19,9.56,8.0,76.0
2021-08-19,27.39,82.56,4.45,8.0,76.0
2021-08-20,27.49,81.5,1.68,8.0,76.0
2021-08-21,27.21,86.74,9.17,8.0,76.0
2021-08-22,26.82,86.7,5.63,8.0,76.0
2021-08-23,26.76,85.23,2.19,8.0,76.0
2021-08-24,27.1,84.0,3.79,8.0,76.0
2021-08-25,27.74,83.65,10.56,8.0,76.0
2021-08-26,28.0,82.54,8.37,8.0,76.0
2021-08-27,27.97,82.57,7.76,8.0,76.0
2021-08-28,27.47,84.47,28.9,8.0,76.0
2021-08-29,27.43,83.18,9.34,8.0,76.0
2021-08-30,27.41,84.0,3.24,8.0,76.0
2021-08-31,27.55,83.68,8.51,8.0,76.0
2021-09-01,27.59,84.05,12.9,8.0,76.0
2021-09-02,27.54,83.47,10.69,8.0,76.0
2021-09-03,27.74,82.33,8.85,8.0,76.0
2021-09-04,27.59,84.27,11.98,8.0,76.0
2021-09-05,27.74,84.14,13.58,8.0,76.0
2021-09-06,27.39,83.96,7.77,8.0,76.0
2021-09-07,27.56,83.64,5.87,8.0,76.0
2021-09-08,27.94,81.8,3.62,8.0,76.0
2021-09-09,28.03,78.68,1.14,8.0,76.0
2021-09-10,27.44,85.86,3.41,8.0,76.0
2021-09-11,27.84,81.79,1.12,8.0,76.0
2021-09-12,27.96,81.99,12.38,8.0,76.0
2021-09-13,27.93,83.79,16.31,8.0,76.0
2021-09-14,27.97,86.11,11.65,8.0,76.0
2021-09-15,27.86,87.12,25.59,8.0,76.0
2021-09-16,27.75,84.65,16.96,8.0,76.0
2021-09-17,27.7,86.31,16.53,8.0,76.0
2021-09-18,27.55,86.53,6.41,8.0,76.0
2021-09-19,27.86,84.73,0.9,8.0,76.0
2021-09-20,28.01,82.29,1.24,8.0,76.0
2021-09-21,27.84,86.46,0.79,8.0,76.0
2021-09-22,27.96,85.9,0.86,8.0,76.0
2021-09-23,27.96,84.7,3.85,8.0,76.0
2021-09-24,28.14,85.21,4.66,8.0,76.0
2021-09-25,27.85,85.26,11.67,8.0,76.0
2021-09-26,27.43,86.67,70.06,8.0,76.0
2021-09-27,27.62,82.58,39.54,8.0,76.0
2021-09-28,27.86,81.66,3.05,8.0,76.0
2021-09-29,27.93,84.08,2.25,8.0,76.0
2021-09-30,27.73,84.7,3.01,8.0,76.0
2021-10-01,27.57,84.0,8.22,8.0,76.0
2021-10-02,26.73,87.39,18.29,8.0,76.0
2021-10-03,27.18,85.45,2.4,8.0,76.0
2021-10-04,27.03,86.19,19.74,8.0,76.0
2021-10-05,27.3,86.37,9.72,8.0,76.0
2021-10-06,27.71,84.9,5.27,8.0,76.0
2021-10-07,27.99,85.11,3.36,8.0,76.0
2021-10-08,28.21,84.87,12.3,8.0,76.0
2021-10-09,28.17,85.08,21.17,8.0,76.0
2021-10-10,28.18,84.96,33.46,8.0,76.0
2021-10-11,27.77,83.08,38.68,8.0,76.0
2021-10-12,28.11,78.38,3.78,8.0,76.0
2021-10-13,28.28,83.95,6.02,8.0,76.0
2021-10-14,28.64,82.4,11.75,8.0,76.0
2021-10-15,28.41,84.06,17.41,8.0,76.0
2021-10-16,28.42,84.67,24.26,8.0,76.0
2021-10-17,28.24,79.36,4.83,8.0,76.0
2021-10-18,28.2,78.95,0.16,8.0,76.0
2021-10-19,27.83,82.61,0.73,8.0,76.0
2021-10-20,27.79,84.1,6.13,8.0,76.0
2021-10-21,27.92,81.52,2.86,8.0,76.0
2021-10-22,27.79,80.35,2.61,8.0,76.0
2021-10-23,27.37,84.27,13.67,8.0,76.0
2021-10-24,27.44,82.97,5.13,8.0,76.0
2021-10-25,27.94,81.43,6.48,8.0,76.0
2021-10-26,27.51,79.77,5.93,8.0,76.0
2021-10-27,27.44,79.44,8.85,8.0,76.0
2021-10-28,27.72,72.55,8.67,8.0,76.0
2021-10-29,27.1,80.09,8.54,8.0,76.0
2021-10-30,27.0,81.9,18.83,8.0,76.0
2021-10-31,27.15,80.12,6.78,8.0,76.0
2021-11-01,26.46,88.88,33.61,8.0,76.0
2021-11-02,27.61,83.15,2.42,8.0,76.0
2021-11-03,27.39,81.59,5.31,8.0,76.0
2021-11-04,27.13,83.4,24.04,8.0,76.0
2021-11-05,27.28,86.48,6.76,8.0,76.0
2021-11-06,27.62,86.52,8.3,8.0,76.0
2021-11-07,27.75,84.77,24.83,8.0,76.0
2021-11-08,27.25,84.2,13.89,8.0,76.0
2021-11-09,27.5,79.23,7.67,8.0,76.0
2021-11-10,28.06,74.57,7.55,8.0,76.0
2021-11-11,27.31,83.97,12.53,8.0,76.0
2021-11-12,28.18,82.27,22.98,8.0,76.0
2021-11-13,28.29,81.23,20.0,8.0,76.0
2021-11-14,27.76,83.13,73.37,8.0,76.0
2021-11-15,28.06,84.05,14.6,8.0,76.0
2021-11-16,27.7,84.96,6.93,8.0,76.0
2021-11-17,27.52,84.64,13.66,8.0,76.0
2021-11-18,27.66,84.89,8.65,8.0,76.0
2021-11-19,28.06,82.86,20.73,8.0,76.0
2021-11-20,27.9,77.0,0.55,8.0,76.0
2021-11-21,27.86,73.39,0.12,8.0,76.0
2021-11-22,27.23,80.68,1.27,8.0,76.0
2021-11-23,27.21,85.52,15.03,8.0,76.0
2021-11-24,26.53,82.8,9.4,8.0,76.0
2021-11-25,26.49,86.17,31.99,8.0,76.0
2021-11-26,26.82,86.34,12.29,8.0,76.0
2021-11-27,26.54,88.37,11.38,8.0,76.0
2021-11-28,26.63,87.86,16.93,8.0,76.0
2021-11-29,27.02,84.09,16.94,8.0,76.0
2021-11-30,27.29,81.56,8.5,8.0,76.0
2021-12-01,27.45,81.71,5.54,8.0,76.0
2021-12-02,27.43,79.82,0.74,8.0,76.0
2021-12-03,26.86,85.95,4.8,8.0,76.0
2021-12-04,27.1,84.07,3.63,8.0,76.0
2021-12-05,27.1,83.95,1.3,8.0,76.0
2021-12-06,27.48,81.35,0.82,8.0,76.0
2021-12-07,27.59,81.84,1.28,8.0,76.0
2021-12-08,28.3,76.99,0.75,8.0,76.0
2021-12-09,28.01,79.88,1.8,8.0,76.0
2021-12-10,28.18,78.63,0.79,8.0,76.0
2021-12-11,28.46,76.63,0.44,8.0,76.0
2021-12-12,28.35,78.57,0.45,8.0,76.0
2021-12-13,28.36,77.27,1.58,8.0,76.0
2021-12-14,28.27,78.82,0.24,8.0,76.0
2021-12-15,28.16,78.8,0.39,8.0,76.0
2021-12-16,28.26,76.1,0.22,8.0,76.0
2021-12-17,28.42,74.21,0.15,8.0,76.0
2021-12-18,28.34,70.98,0.0,8.0,76.0
2021-12-19,28.1,72.22,0.0,8.0,76.0
2021-12-20,28.01,70.25,0.0,8.0,76.0
2021-12-21,28.06,67.41,0.0,8.0,76.0
2021-12-22,27.87,66.68,0.0,8.0,76.0
2021-12-23,28.12,63.24,0.0,8.0,76.0
2021-12-24,27.69,66.18,0.0,8.0,76.0
2021-12-25,27.71,67.84,0.0,8.0,76.0
2021-12-26,27.74,67.96,0.0,8.0,76.0
2021-12-27,27.89,69.35,0.04,8.0,76.0
2021-12-28,28.11,66.25,0.03,8.0,76.0
2021-12-29,28.09,67.65,0.0,8.0,76.0
2021-12-30,28.24,68.53,0.34,8.0,76.0
2021-12-31,28.16,80.11,2.24,8.0,76.0
2022-01-01,28.15,80.85,26.91,8.0,76.0
2022-01-02,28.09,81.21,27.33,8.0,76.0
2022-01-03,27.83,77.16,1.61,8.0,76.0
2022-01-04,27.63,75.4,0.09,8.0,76.0
2022-01-05,27.49,74.21,0.06,8.0,76.0
2022-01-06,27.8,73.86,0.2,8.0,76.0
2022-01-07,27.86,76.58,0.15,8.0,76.0
2022-01-08,27.75,77.64,0.15,8.0,76.0
2022-01-09,27.33,74.59,0.05,8.0,76.0
2022-01-10,27.92,71.05,0.0,8.0,76.0
2022-01-11,27.63,73.16,0.0,8.0,76.0
2022-01-12,27.29,79.47,0.0,8.0,76.0
2022-01-13,26.89,82.86,0.0,8.0,76.0
2022-01-14,27.47,79.04,0.0,8.0,76.0
2022-01-15,27.65,78.08,0.0,8.0,76.0
2022-01-16,28.05,76.95,0.04,8.0,76.0
2022-01-17,27.98,75.97,0.01,8.0,76.0
2022-01-18,27.96,74.24,0.0,8.0,76.0
2022-01-19,27.42,71.32,0.0,8.0,76.0
2022-01-20,27.27,71.03,0.01,8.0,76.0
2022-01-21,27.43,69.32,0.0,8.0,76.0
2022-01-22,27.51,78.89,0.01,8.0,76.0
2022-01-23,27.4,79.54,0.01,8.0,76.0
2022-01-24,27.46,73.47,0.0,8.0,76.0
2022-01-25,27.19,73.42,0.0,8.0,76.0
2022-01-26,26.67,73.13,0.01,8.0,76.0
2022-01-27,27.38,72.33,0.01,8.0,76.0
2022-01-28,28.21,71.58,0.0,8.0,76.0
2022-01-29,28.12,73.57,0.0,8.0,76.0
2022-01-30,28.18,74.16,0.02,8.0,76.0
2022-01-31,28.27,75.66,0.03,8.0,76.0
2022-02-01,27.82,78.2,0.03,8.0,76.0
2022-02-02,27.57,74.01,0.01,8.0,76.0
2022-02-03,27.51,71.39,0.02,8.0,76.0
2022-02-04,27.38,77.64,0.01,8.0,76.0
2022-02-05,27.36,73.84,0.03,8.0,76.0
2022-02-06,27.58,73.31,0.11,8.0,76.0
2022-02-07,27.63,71.84,0.07,8.0,76.0
2022-02-08,27.01,78.9,0.1,8.0,76.0
2022-02-09,27.44,68.33,0.23,8.0,76.0
2022-02-10,27.77,65.59,0.01,8.0,76.0
2022-02-11,28.07,70.93,3.18,8.0,76.0
2022-02-12,26.44,84.97,8.7,8.0,76.0
2022-02-13,27.38,78.6,5.18,8.0,76.0
2022-02-14,28.25,69.0,0.31,8.0,76.0
2022-02-15,27.52,72.12,0.16,8.0,76.0
2022-02-16,27.34,73.95,0.25,8.0,76.0
2022-02-17,27.25,73.1,0.37,8.0,76.0
2022-02-18,27.91,71.43,0.05,8.0,76.0
2022-02-19,28.36,73.98,0.04,8.0,76.0
2022-02-20,28.12,73.64,0.2,8.0,76.0
2022-02-21,28.06,77.73,0.32,8.0,76.0
2022-02-22,28.1,77.11,1.58,8.0,76.0
2022-02-23,28.4,74.08,0.17,8.0,76.0
2022-02-24,28.32,67.7,5.16,8.0,76.0
2022-02-25,28.37,71.48,0.55,8.0,76.0
2022-02-26,28.26,69.98,1.75,8.0,76.0
2022-02-27,28.52,75.67,1.5,8.0,76.0
2022-02-28,28.27,68.42,0.22,8.0,76.0
2022-03-01,28.36,70.38,0.11,8.0,76.0
2022-03-02,28.71,60.29,0.12,8.0,76.0
2022-03-03,28.65,61.38,0.0,8.0,76.0
2022-03-04,28.76,69.28,0.33,8.0,76.0
2022-03-05,27.59,76.43,0.53,8.0,76.0
2022-03-06,27.95,74.32,0.8,8.0,76.0
2022-03-07,27.84,73.59,1.06,8.0,76.0
2022-03-08,28.14,76.49,1.4,8.0,76.0
2022-03-09,28.58,72.8,1.09,8.0,76.0
2022-03-10,28.47,71.33,0.4,8.0,76.0
2022-03-11,28.42,68.07,0.11,8.0,76.0
2022-03-12,28.47,68.65,0.38,8.0,76.0
2022-03-13,28.59,68.49,0.72,8.0,76.0
2022-03-14,28.78,72.48,0.02,8.0,76.0
2022-03-15,28.36,79.19,1.54,8.0,76.0
2022-03-16,28.72,79.37,27.96,8.0,76.0
2022-03-17,28.97,80.41,12.35,8.0,76.0
2022-03-18,28.6,81.41,4.01,8.0,76.0
2022-03-19,28.2,84.2,5.14,8.0,76.0
2022-03-20,28.55,79.75,7.88,8.0,76.0
2022-03-21,28.88,75.0,0.76,8.0,76.0
2022-03-22,28.98,75.49,0.25,8.0,76.0
2022-03-23,28.81,75.23,0.33,8.0,76.0
2022-03-24,29.09,74.98,2.73,8.0,76.0
2022-03-25,28.45,73.86,1.59,8.0,76.0
2022-03-26,28.71,67.87,0.31,8.0,76.0
2022-03-27,28.9,69.5,1.22,8.0,76.0
2022-03-28,29.0,72.5,1.24,8.0,76.0
2022-03-29,28.88,77.81,1.96,8.0,76.0
2022-03-30,28.42,79.48,2.3,8.0,76.0
2022-03-31,28.52,77.08,0.62,8.0,76.0
2022-04-01,28.65,77.76,0.46,8.0,76.0
2022-04-02,28.56,77.59,1.79,8.0,76.0
2022-04-03,28.43,76.95,6.32,8.0,76.0
2022-04-04,28.56,74.77,5.88,8.0,76.0
2022-04-05,28.51,77.54,12.82,8.0,76.0
2022-04-06,27.85,78.02,24.35,8.0,76.0
2022-04-07,28.67,75.37,6.14,8.0,76.0
2022-04-08,28.59,77.47,16.47,8.0,76.0
2022-04-09,28.49,77.39,45.59,8.0,76.0
2022-04-10,29.27,73.87,7.15,8.0,76.0
2022-04-11,29.11,79.78,12.73,8.0,76.0
2022-04-12,28.69,79.44,8.08,8.0,76.0
2022-04-13,27.6,79.74,25.31,8.0,76.0
2022-04-14,28.01,81.88,7.37,8.0,76.0
2022-04-15,29.1,80.04,2.02,8.0,76.0
2022-04-16,29.24,81.42,2.3,8.0,76.0
2022-04-17,29.67,79.76,3.38,8.0,76.0
2022-04-18,29.49,81.82,6.43,8.0,76.0
2022-04-19,29.05,82.46,5.79,8.0,76.0
2022-04-20,29.11,85.57,1.88,8.0,76.0
2022-04-21,28.71,83.92,3.63,8.0,76.0
2022-04-22,28.91,81.64,7.63,8.0,76.0
2022-04-23,29.03,71.16,5.11,8.0,76.0
2022-04-24,28.76,76.72,1.75,8.0,76.0
2022-04-25,28.86,79.7,3.21,8.0,76.0
2022-04-26,28.96,80.72,3.56,8.0,76.0
2022-04-27,29.18,80.37,1.54,8.0,76.0
2022-04-28,29.32,80.05,3.5,8.0,76.0
2022-04-29,29.42,81.58,5.39,8.0,76.0
2022-04-30,29.17,84.23,2.42,8.0,76.0
2022-05-01,29.82,79.88,2.55,8.0,76.0
2022-05-02,29.98,79.66,4.19,8.0,76.0
2022-05-03,30.1,78.72,3.58,8.0,76.0
2022-05-04,30.12,79.06,4.31,8.0,76.0
2022-05-05,29.21,82.29,3.66,8.0,76.0
2022-05-06,28.53,74.28,1.0,8.0,76.0
2022-05-07,29.35,80.18,2.01,8.0,76.0
2022-05-08,29.82,80.59,7.92,8.0,76.0
2022-05-09,29.88,79.43,9.09,8.0,76.0
2022-05-10,29.87,79.31,3.57,8.0,76.0
2022-05-11,29.82,77.3,1.52,8.0,76.0
2022-05-12,29.46,79.77,15.1,8.0,76.0
2022-05-13,28.65,83.3,52.16,8.0,76.0
2022-05-14,28.39,80.24,31.15,8.0,76.0
2022-05-15,28.13,80.48,18.26,8.0,76.0
2022-05-16,28.53,83.11,15.74,8.0,76.0
2022-05-17,28.67,84.11,18.27,8.0,76.0
2022-05-18,28.49,81.68,10.03,8.0,76.0
2022-05-19,28.31,83.68,9.91,8.0,76.0
2022-05-20,28.39,89.67,3.13,8.0,76.0
2022-05-21,28.36,87.78,5.98,8.0,76.0
2022-05-22,28.48,85.23,7.07,8.0,76.0
2022-05-23,28.46,84.46,9.64,8.0,76.0
2022-05-24,28.36,87.17,12.03,8.0,76.0
2022-05-25,27.95,88.89,6.97,8.0,76.0
2022-05-26,27.99,85.4,9.15,8.0,76.0
2022-05-27,28.19,79.14,3.8,8.0,76.0
2022-05-28,28.17,82.68,8.11,8.0,76.0
2022-05-29,27.98,85.1,5.71,8.0,76.0
2022-05-30,27.81,84.23,5.03,8.0,76.0
2022-05-31,28.2,78.39,2.22,8.0,76.0
2022-06-01,27.86,79.69,1.74,8.0,76.0
2022-06-02,28.44,81.66,4.41,8.0,76.0
2022-06-03,28.15,85.02,3.06,8.0,76.0
2022-06-04,28.22,82.5,3.43,8.0,76.0
2022-06-05,28.14,85.76,9.51,8.0,76.0
2022-06-06,28.41,80.95,8.39,8.0,76.0
2022-06-07,28.36,79.08,5.6,8.0,76.0
2022-06-08,28.24,81.57,4.93,8.0,76.0
2022-06-09,28.48,82.19,3.29,8.0,76.0
2022-06-10,28.28,83.69,4.55,8.0,76.0
2022-06-11,27.84,85.36,12.25,8.0,76.0
2022-06-12,28.26,82.26,5.66,8.0,76.0
2022-06-13,27.73,80.46,2.33,8.0,76.0
2022-06-14,28.67,80.22,14.41,8.0,76.0
2022-06-15,27.78,82.91,3.54,8.0,76.0
2022-06-16,27.24,84.8,5.68,8.0,76.0
2022-06-17,27.05,85.0,5.74,8.0,76.0
2022-06-18,27.4,80.07,1.01,8.0,76.0
2022-06-19,28.01,77.43,0.55,8.0,76.0
2022-06-20,28.63,77.89,5.04,8.0,76.0
2022-06-21,27.96,82.24,8.04,8.0,76.0
2022-06-22,28.19,81.14,6.74,8.0,76.0
2022-06-23,28.09,80.52,17.61,8.0,76.0
2022-06-24,28.19,83.0,14.6,8.0,76.0
2022-06-25,28.25,81.1,9.03,8.0,76.0
2022-06-26,28.5,79.56,1.46,8.0,76.0
2022-06-27,28.34,82.45,1.97,8.0,76.0
2022-06-28,28.52,79.75,2.95,8.0,76.0
2022-06-29,28.29,82.15,7.17,8.0,76.0
2022-06-30,28.08,82.17,1.68,8.0,76.0
2022-07-01,28.2,80.52,5.22,8.0,76.0
2022-07-02,27.84,82.19,13.45,8.0,76.0
2022-07-03,27.06,84.6,19.93,8.0,76.0
2022-07-04,27.21,84.15,5.73,8.0,76.0
2022-07-05,27.54,83.11,6.68,8.0,76.0
2022-07-06,27.23,85.92,20.49,8.0,76.0
2022-07-07,26.48,83.74,5.31,8.0,76.0
2022-07-08,27.07,82.01,4.51,8.0,76.0
2022-07-09,26.53,86.43,5.94,8.0,76.0
2022-07-10,26.7,85.45,6.9,8.0,76.0
2022-07-11,26.61,85.04,4.89,8.0,76.0
2022-07-12,26.63,86.72,1.69,8.0,76.0
2022-07-13,26.91,87.79,4.6,8.0,76.0
2022-07-14,27.23,86.61,5.47,8.0,76.0
2022-07-15,27.09,90.17,12.89,8.0,76.0
2022-07-16,27.09,90.53,9.72,8.0,76.0
2022-07-17,26.98,90.65,7.55,8.0,76.0
2022-07-18,26.89,84.41,5.13,8.0,76.0
2022-07-19,27.04,86.22,6.13,8.0,76.0
2022-07-20,26.54,89.83,10.67,8.0,76.0
2022-07-21,26.02,89.52,5.24,8.0,76.0
2022-07-22,26.45,89.04,7.14,8.0,76.0
2022-07-23,26.54,87.55,3.57,8.0,76.0
2022-07-24,26.38,90.3,2.08,8.0,76.0
2022-07-25,26.33,91.81,2.4,8.0,76.0
2022-07-26,26.61,87.19,2.15,8.0,76.0
2022-07-27,26.67,85.63,4.77,8.0,76.0
2022-07-28,26.63,87.44,2.83,8.0,76.0
2022-07-29,27.48,86.4,5.03,8.0,76.0
2022-07-30,26.99,85.55,6.47,8.0,76.0
2022-07-31,26.51,88.13,9.88,8.0,76.0
2022-08-01,27.19,83.44,34.37,8.0,76.0
2022-08-02,26.63,83.44,42.6,8.0,76.0
2022-08-03,26.86,85.24,6.95,8.0,76.0
2022-08-04,26.61,86.63,4.84,8.0,76.0
2022-08-05,27.01,84.09,1.08,8.0,76.0
2022-08-06,26.47,90.31,5.42,8.0,76.0
2022-08-07,26.39,91.68,6.88,8.0,76.0
2022-08-08,26.71,90.1,4.16,8.0,76.0
2022-08-09,26.74,89.48,2.14,8.0,76.0
2022-08-10,26.88,87.92,0.3,8.0,76.0
2022-08-11,26.85,89.95,0.84,8.0,76.0
2022-08-12,26.82,89.08,1.19,8.0,76.0
2022-08-13,27.45,86.89,0.41,8.0,76.0
2022-08-14,26.93,89.62,0.58,8.0,76.0
2022-08-15,26.88,88.96,0.35,8.0,76.0
2022-08-16,27.27,86.18,0.36,8.0,76.0
2022-08-17,27.66,80.36,0.49,8.0,76.0
2022-08-18,27.43,87.25,2.52,8.0,76.0
2022-08-19,27.19,87.98,4.26,8.0,76.0
2022-08-20,26.92,88.56,6.29,8.0,76.0
2022-08-21,26.99,88.95,15.11,8.0,76.0
2022-08-22,26.72,87.85,21.84,8.0,76.0
2022-08-23,26.53,86.46,22.2,8.0,76.0
2022-08-24,26.33,85.19,8.92,8.0,76.0
2022-08-25,26.33,85.66,31.2,8.0,76.0
2022-08-26,26.53,81.63,13.9,8.0,76.0
2022-08-27,26.05,80.48,1.36,8.0,76.0
2022-08-28,26.49,79.97,3.14,8.0,76.0
2022-08-29,26.68,85.42,1.15,8.0,76.0
2022-08-30,26.44,86.33,7.51,8.0,76.0
2022-08-31,25.82,91.23,80.66,8.0,76.0
2022-09-01,26.6,83.01,12.08,8.0,76.0
2022-09-02,26.88,85.18,1.22,8.0,76.0
2022-09-03,26.93,87.75,9.0,8.0,76.0
2022-09-04,27.16,88.55,14.9,8.0,76.0
2022-09-05,26.86,91.05,19.86,8.0,76.0
2022-09-06,26.46,85.74,4.7,8.0,76.0
2022-09-07,26.13,84.32,0.52,8.0,76.0
2022-09-08,26.27,83.88,0.15,8.0,76.0
2022-09-09,26.59,89.42,0.98,8.0,76.0
2022-09-10,26.77,89.45,6.99,8.0,76.0
2022-09-11,26.66,91.32,8.0,8.0,76.0
2022-09-12,26.86,88.7,4.67,8.0,76.0
2022-09-13,26.62,88.36,2.18,8.0,76.0
2022-09-14,26.56,86.65,1.86,8.0,76.0
2022-09-15,26.79,84.56,0.46,8.0,76.0
2022-09-16,27.49,79.37,0.16,8.0,76.0
2022-09-17,27.04,85.49,1.52,8.0,76.0
2022-09-18,27.25,84.71,1.35,8.0,76.0
2022-09-19,27.99,81.04,0.56,8.0,76.0
2022-09-20,27.43,84.8,0.23,8.0,76.0
2022-09-21,27.21,84.63,0.27,8.0,76.0
2022-09-22,28.0,73.58,0.03,8.0,76.0
2022-09-23,27.41,79.86,0.01,8.0,76.0
2022-09-24,27.27,83.2,0.03,8.0,76.0
2022-09-25,27.4,85.58,0.21,8.0,76.0
2022-09-26,27.41,86.17,0.51,8.0,76.0
2022-09-27,27.55,82.76,0.27,8.0,76.0
2022-09-28,27.54,83.55,4.0,8.0,76.0
2022-09-29,27.5,83.31,6.19,8.0,76.0
2022-09-30,27.55,82.48,5.4,8.0,76.0
2022-10-01,27.72,82.28,5.63,8.0,76.0
2022-10-02,27.12,86.21,5.06,8.0,76.0
2022-10-03,26.72,84.19,1.38,8.0,76.0
2022-10-04,27.12,85.1,2.91,8.0,76.0
2022-10-05,27.01,83.5,2.11,8.0,76.0
2022-10-06,27.16,85.05,0.64,8.0,76.0
2022-10-07,26.78,86.42,1.98,8.0,76.0
2022-10-08,27.04,84.46,1.58,8.0,76.0
2022-10-09,27.64,82.34,9.4,8.0,76.0
2022-10-10,27.74,80.93,4.85,8.0,76.0
2022-10-11,28.34,80.07,1.4,8.0,76.0
2022-10-12,27.66,82.67,3.53,8.0,76.0
2022-10-13,27.79,80.98,14.92,8.0,76.0
2022-10-14,27.49,82.5,2.99,8.0,76.0
2022-10-15,27.16,85.27,8.42,8.0,76.0
2022-10-16,27.48,82.7,15.18,8.0,76.0
2022-10-17,27.41,84.27,50.05,8.0,76.0
2022-10-18,26.94,85.5,23.41,8.0,76.0
2022-10-19,27.3,82.65,2.54,8.0,76.0
2022-10-20,27.2,82.0,1.7,8.0,76.0
2022-10-21,26.57,85.09,2.28,8.0,76.0
2022-10-22,26.84,82.31,6.91,8.0,76.0
2022-10-23,26.85,86.69,7.86,8.0,76.0
2022-10-24,27.31,86.01,1.33,8.0,76.0
2022-10-25,27.63,83.12,1.28,8.0,76.0
2022-10-26,27.57,79.52,1.71,8.0,76.0
2022-10-27,27.58,74.31,1.06,8.0,76.0
2022-10-28,28.44,67.51,0.04,8.0,76.0
2022-10-29,28.01,73.32,0.35,8.0,76.0
